,subset
59955,train
59956,train
59960,train
59963,train
59964,train
59966,test
59980,train
59984,train
59985,train
59987,train
59989,test
59990,train
59991,train
59994,train
59996,train
59997,train
59998,train
59999,val
60005,val
60006,train
60007,val
60008,train
60009,val
60010,train
60011,train
60013,train
60014,train
60015,train
60016,train
60017,train
60018,train
60020,train
60022,train
60024,train
60026,train
60027,test
60029,train
60031,train
60032,train
60035,val
60036,train
60037,train
60038,train
60039,train
60040,test
60042,test
60043,train
60046,train
60047,train
60049,train
60052,train
60053,test
60054,train
60056,test
60057,train
60058,train
60059,train
60060,train
60061,test
60062,val
60063,test
60064,train
60066,train
60067,train
60068,test
60070,train
60071,test
60072,train
60073,train
60075,train
60076,train
60079,train
60080,train
60083,train
60087,train
60089,train
60090,train
60091,train
60093,train
60097,test
60103,val
60104,train
60109,train
60115,train
60117,test
60119,train
60121,test
60122,train
60124,test
60126,train
60128,train
60129,train
60130,train
60132,val
60133,train
60135,train
60136,test
60137,train
60138,train
60139,train
60140,train
60143,train
60146,train
60148,train
60149,test
60152,train
60154,test
60156,test
60158,test
60159,train
60161,train
60162,train
60166,train
60173,train
60177,val
60180,val
60181,train
60183,train
60184,train
60185,test
60186,train
60187,train
60194,test
60195,train
60196,train
60198,train
60202,train
60203,train
60204,train
60205,train
60206,val
60208,val
60210,train
60211,train
60212,val
60214,test
60216,train
60219,train
60223,train
60224,train
60232,test
60235,train
60240,val
60241,val
60242,test
60243,train
60245,train
60246,test
60248,train
60249,train
60251,test
60252,train
60253,train
60255,train
60256,train
60260,train
60264,train
60267,val
60268,train
60270,train
60274,train
60275,train
60276,test
60277,train
60278,val
60282,val
60285,train
60286,train
60287,train
60288,train
60289,train
60290,train
60291,train
60292,train
60293,train
60298,val
60299,val
60300,train
60301,train
60302,train
60303,train
60306,test
60307,test
60310,test
60320,train
60321,train
60325,test
60326,train
60327,train
60329,test
60332,train
60333,test
60334,test
60335,train
60336,train
60337,train
60338,test
60339,train
60340,train
60341,test
60342,test
60343,train
60344,train
60345,train
60346,val
60347,test
60348,test
60349,test
60350,train
60351,test
60352,train
60356,train
60359,train
60360,test
60362,train
60364,train
60365,train
60367,test
60375,train
60376,train
60377,train
60378,train
60379,train
60380,test
60381,train
60382,train
60386,val
60387,train
60390,train
60392,train
60393,test
60395,train
60398,val
60403,train
60405,val
60407,train
60415,train
60417,train
60418,test
60419,train
60421,train
60423,train
60425,train
60426,train
60428,val
60429,train
60430,train
60431,train
60432,train
60433,train
60435,train
60436,train
60438,train
60439,train
60441,train
60443,train
60447,train
60448,train
60451,train
60452,train
60454,train
60458,train
60459,val
60460,train
60462,train
60463,train
60464,train
60468,test
60469,test
60470,train
60472,train
60473,train
60474,test
60478,test
60482,train
60483,train
60484,train
60485,train
60490,test
60491,train
60493,train
60494,val
60497,test
60498,train
60504,val
60507,test
60511,train
60512,train
60514,train
60515,train
60516,train
60517,train
60519,train
60522,train
60523,train
60527,train
60530,train
60531,train
60534,train
60537,test
60538,train
60540,train
60541,train
60543,train
60546,train
60548,test
60549,train
60555,train
60557,train
60559,test
60562,train
60563,train
60565,train
60567,train
60568,train
60569,train
60573,train
60575,train
60577,val
60579,test
60581,val
60582,train
60587,train
60589,test
60590,test
60597,train
60598,train
60600,train
60602,test
60603,train
60604,train
60609,train
60610,train
60611,train
60615,test
60616,train
60620,train
60624,train
60627,train
60636,train
60641,test
60643,train
60649,train
60650,test
60651,train
60658,test
60660,train
60665,train
60667,train
60668,test
60670,test
60671,train
60673,train
60674,test
60675,train
60680,val
60681,train
60682,val
60683,train
60684,test
60685,train
60686,train
60693,test
60694,test
60695,train
60697,train
60698,train
60699,train
60701,train
60702,train
60704,test
60709,train
60710,test
60712,train
60713,train
60714,train
60715,train
60716,train
60718,test
60719,train
60720,train
60722,train
60724,train
60726,test
60727,train
60729,train
60730,train
60731,test
60732,train
60733,train
60734,train
60735,test
60736,train
60737,test
60739,train
60741,test
60745,test
60749,train
60758,train
60760,test
60762,train
60763,test
60768,train
60771,val
60772,train
60774,train
60775,val
60777,test
60778,test
60781,val
60783,test
60784,train
60787,train
60790,test
60791,train
60793,train
60794,train
60796,test
60798,train
60803,train
60804,train
60805,train
60806,train
60807,train
60808,train
60809,train
60816,test
60817,train
60818,train
60819,train
60820,train
60821,test
60822,train
60823,train
60824,test
60826,train
60827,train
60828,train
60829,train
60831,test
60833,train
60834,train
60835,test
60836,test
60837,train
60838,train
60839,train
60840,train
60841,train
60842,train
60843,train
60844,train
60845,test
60846,train
60848,train
60849,train
60851,val
60853,test
60854,train
60856,test
60857,train
60858,test
60859,test
60860,train
60861,train
60863,train
60865,train
60866,train
60867,test
60868,test
60871,train
60872,val
60873,train
60874,train
60875,train
60877,train
60878,val
60879,train
60880,train
60882,val
60883,train
60884,test
60885,train
60886,test
60887,train
60888,test
60889,train
60890,train
60891,train
60892,train
60894,train
60895,train
60896,val
60897,train
60899,train
60900,train
60901,train
60902,train
60903,train
60904,train
60905,train
60906,train
60911,train
60912,train
60913,train
60914,train
60915,train
60916,train
60917,train
60918,train
60920,train
60922,test
60923,train
60925,train
60926,val
60927,train
60931,test
60932,train
60933,train
60936,train
60938,train
60940,train
60942,train
60943,val
60944,test
60945,train
60946,train
60948,train
60950,test
60951,train
60952,train
60953,train
60954,train
60955,train
60956,train
60957,train
60958,train
60959,val
60961,val
60962,train
60963,train
60966,train
60967,val
60972,val
60973,train
60974,train
60975,train
60977,train
60978,val
60979,train
60980,train
60981,train
60982,train
60983,test
60984,train
60985,test
60986,test
60987,test
60988,train
60989,train
60990,train
60991,train
60992,train
60993,train
60994,train
60995,test
60996,train
60997,train
60998,val
60999,val
61000,train
61002,train
61004,val
61005,val
61006,train
61009,train
61010,train
61011,train
61012,train
61013,train
61014,train
61015,train
61018,val
61019,train
61022,train
61023,test
61024,train
61027,train
61028,val
61033,train
61034,train
61036,train
61042,test
61044,train
61048,test
61049,val
61052,train
61053,val
61055,test
61056,test
61058,train
61060,train
61065,train
61069,test
61074,test
61076,train
61077,train
61078,train
61080,train
61081,train
61082,train
61083,test
61084,train
61085,test
61087,train
61088,train
61089,train
61090,train
61091,train
61093,test
61095,train
61100,train
61107,train
61108,test
61109,test
61110,train
61111,train
61114,train
61115,train
61117,train
61118,train
61119,train
61125,train
61126,test
61129,train
61130,val
61132,train
61135,train
61137,train
61139,train
61140,train
61142,train
61145,val
61146,train
61147,train
61148,train
61149,train
61150,train
61152,train
61153,train
61155,train
61156,train
61157,test
61158,train
61160,train
61161,train
61164,train
61165,train
61166,train
61167,val
61171,train
61172,train
61173,train
61174,test
61176,train
61177,train
61178,val
61180,train
61182,val
61183,train
61184,train
61185,train
61187,test
61188,train
61193,train
61195,train
61198,train
61199,test
61200,test
61201,train
61202,train
61205,train
61206,train
61207,test
61208,train
61209,val
61210,val
61211,train
61213,train
61214,train
61216,train
61217,val
61218,train
61220,val
61222,train
61223,val
61224,train
61226,train
61228,train
61229,train
61231,train
61232,train
61233,test
61236,val
61237,train
61244,train
61246,test
61248,train
61249,train
61250,train
61257,train
61258,val
61259,train
61260,train
61261,train
61262,test
61263,train
61264,val
61266,train
61268,train
61269,train
61271,test
61273,val
61274,train
61275,train
61277,train
61278,train
61280,train
61281,train
61282,test
61283,test
61284,train
61285,train
61287,train
61288,train
61292,test
61293,test
61294,train
61296,val
61297,train
61298,train
61299,train
61302,train
61303,train
61304,train
61305,train
61306,train
61308,test
61309,test
61310,train
61311,train
61313,train
61317,train
61318,train
61319,test
61320,val
61321,train
61322,train
61323,test
61324,test
61325,train
61326,train
61327,train
61328,test
61329,train
61330,train
61332,train
61333,train
61334,train
61335,test
61336,train
61339,train
61341,train
61342,train
61344,test
61345,train
61347,train
61350,train
61352,train
61353,test
61354,train
61359,train
61361,train
61363,train
61365,train
61368,train
61370,train
61372,train
61376,train
61379,test
61380,train
61381,train
61382,val
61383,val
61384,val
61385,train
61386,train
61387,train
61388,train
61389,train
61393,train
61397,train
61398,train
61400,train
61401,train
61402,test
61403,val
61404,train
61405,test
61406,train
61409,test
61411,train
61412,test
61414,val
61417,test
61420,val
61421,train
61422,train
61424,val
61425,test
61427,train
61428,train
61429,train
61433,train
61434,train
61436,test
61437,train
61440,test
61442,train
61443,train
61444,train
61445,train
61447,train
61455,train
61456,val
61460,test
61462,train
61463,train
61467,train
61468,train
61469,test
61473,test
61475,train
61477,train
61479,train
61480,train
61481,val
61482,train
61486,test
61489,train
61490,train
61494,train
61497,val
61501,train
61502,train
61504,train
61505,train
61506,train
61509,train
61510,train
61511,val
61513,val
61517,train
61518,test
61521,train
61525,train
61530,train
61534,train
61535,train
61536,train
61537,train
61538,val
61539,train
61540,test
61541,train
61542,train
61543,train
61544,train
61545,test
61546,train
61547,train
61548,train
61549,val
61550,val
61551,val
61552,train
61553,test
61554,test
61555,test
61556,train
61557,train
61558,train
61559,val
61560,val
61561,train
61562,train
61563,train
61564,test
61565,test
61566,train
61567,val
61570,train
61571,train
61572,test
61573,test
61574,train
61575,test
61576,train
61577,train
61578,train
61579,test
61580,train
61583,train
61584,train
61585,test
61588,val
61592,val
61595,train
61596,train
61598,train
61599,train
61600,val
61602,val
61603,test
61605,train
61611,test
61612,train
61618,train
61621,train
61626,train
61627,test
61628,test
61629,train
61630,train
61631,test
61633,val
61634,test
61636,train
61637,train
61640,val
61642,train
61643,train
61644,train
61648,train
61649,train
61654,train
61657,train
61658,train
61659,train
61660,test
61665,test
61666,train
61667,train
61669,test
61670,train
61671,train
61672,train
61673,train
61681,test
61682,train
61684,train
61686,val
61688,train
61691,test
61692,test
61695,train
61696,test
61698,train
61699,train
61701,train
61702,test
61703,test
61707,train
61708,test
61709,test
61712,train
61714,train
61716,train
61719,test
61722,train
61725,val
61726,val
61727,train
61730,test
61740,train
61741,train
61742,train
61745,test
61746,train
61747,train
61749,train
61751,train
61753,val
61754,train
61755,train
61756,train
61757,train
61758,train
61759,val
61761,train
61762,train
61764,test
61766,val
61770,train
61772,test
61773,train
61776,train
61778,test
61779,train
61780,train
61781,train
61783,test
61784,train
61785,train
61788,test
61789,test
61792,train
61800,test
61801,train
61802,train
61804,train
61805,train
61806,train
61807,train
61809,train
61810,test
61811,train
61812,test
61816,train
61818,test
61823,train
61825,test
61826,train
61827,val
61829,test
61830,train
61833,train
61834,val
61835,train
61841,train
61846,val
61848,val
61855,train
61857,train
61858,train
61860,train
61864,test
61867,train
61869,val
61872,train
61873,train
61878,test
61879,train
61882,train
61885,val
61893,val
61894,train
61896,train
61898,train
61900,train
61903,test
61908,test
61909,train
61910,val
61913,val
61917,train
61918,train
61919,val
61924,train
61932,train
61933,val
61940,train
61948,test
61953,train
61956,train
61962,val
61963,train
61964,test
61970,train
