,subset
54975,train
54976,train
54977,train
54979,train
54980,train
54983,train
54985,train
54986,train
54988,val
54991,train
55000,val
55002,train
55004,train
55010,train
55011,train
55012,train
55013,train
55014,train
55015,train
55016,train
55017,train
55018,train
55019,train
55020,train
55021,train
55022,train
55023,train
55024,train
55025,train
55026,val
55027,train
55028,val
55029,train
55030,train
55031,train
55032,train
55033,train
55034,val
55035,train
55036,train
55037,train
55038,train
55039,train
55041,train
55042,val
55043,train
55059,train
55063,train
55065,val
55076,train
55077,train
55086,train
55089,train
55092,train
55095,train
55101,train
55115,train
55118,train
55119,train
55121,train
55122,train
55123,train
55124,train
55125,val
55126,train
55127,train
55128,train
55130,train
55137,val
55140,train
55142,train
55143,train
55146,train
55147,train
55149,train
55150,train
55151,train
55152,train
55153,train
55157,train
55158,train
55159,train
55160,train
55161,train
55164,train
55166,val
55167,train
55168,train
55169,train
55170,train
55174,train
55175,train
55177,train
55178,train
55181,train
55184,train
55185,val
55186,train
55187,train
55191,train
55192,train
55201,train
55202,train
55203,train
55206,train
55207,train
55209,train
55210,train
55212,train
55213,val
55215,train
55220,val
55231,train
55233,val
55243,train
55246,train
55250,val
55259,train
55260,train
55261,val
55262,train
55263,val
55265,train
55266,train
55267,train
55268,train
55276,val
55277,train
55278,train
55279,train
55280,train
55281,train
55282,train
55283,train
55284,train
55288,train
55289,val
55290,val
55294,train
55295,val
55296,train
55304,train
55305,train
55310,train
55311,train
55312,train
55313,train
55314,train
55318,train
55320,train
55323,train
55324,train
55326,val
55327,train
55331,train
55342,train
55353,train
55354,train
55357,train
55361,train
55363,train
55368,train
55377,train
55378,train
55379,train
55381,train
55382,train
55383,train
55384,val
55388,train
55389,train
55390,train
55393,train
55395,train
55396,train
55397,val
55398,train
55399,train
55400,train
55401,train
55402,train
55403,train
55404,train
55405,val
55406,train
55407,train
55410,train
55411,train
55413,train
55419,val
55423,train
55426,train
55428,train
55429,val
55430,val
55432,train
55433,train
55434,val
55435,train
55441,val
55442,val
55443,train
55444,train
55445,train
55446,train
55447,train
55448,train
55450,train
55451,val
55454,train
55455,train
55456,train
55459,train
55461,train
55462,train
55463,val
55466,train
55467,train
55469,val
55470,train
55471,train
55472,train
55474,train
55475,val
55476,train
55477,train
55478,train
55479,train
55480,train
55481,train
55486,train
55488,train
55489,val
55491,train
55492,val
55494,val
55503,train
55512,val
55534,train
55540,train
55541,val
55542,train
55543,train
55544,train
55545,train
55546,train
55547,val
55548,train
55549,train
55550,val
55552,train
55553,train
55554,train
55568,train
55569,train
55572,train
55574,train
55575,val
55576,train
55577,train
55578,train
55580,train
55581,val
55582,train
55584,train
55585,train
55587,train
55588,train
55591,val
55593,train
55594,val
55595,train
55597,train
55598,train
55600,train
55601,train
55602,train
55605,train
55606,val
55607,val
55610,train
55611,train
55612,train
55614,train
55619,train
55621,train
55640,train
55644,train
55651,train
55653,train
55656,train
55673,train
55674,train
55675,train
55676,train
55680,train
55685,train
55686,train
55696,train
55697,train
55698,train
55699,train
55701,val
55702,train
55704,val
55708,train
55709,train
55710,train
55711,train
55714,train
55715,train
55716,train
55717,train
55718,train
55719,val
55720,train
55721,train
55722,train
55723,train
55724,train
55726,val
55728,val
55731,train
55733,train
55735,val
55739,val
55740,train
55741,val
55743,train
55745,train
55748,val
55759,train
55760,train
55761,train
55762,train
55763,train
55764,train
55769,train
55770,train
55772,train
55773,train
55778,val
55788,train
55802,train
55803,train
55807,train
55812,val
55813,train
55817,train
55818,train
55822,train
55824,train
55826,val
55827,train
55828,train
55832,train
55833,train
55838,train
55841,train
55842,train
55844,val
55847,val
55848,train
55850,train
55856,train
55857,train
55861,train
55866,val
55867,val
55869,val
55874,train
55875,train
55877,train
55879,train
55880,train
55881,train
55884,train
55885,val
55886,train
55887,train
55888,train
55889,train
55891,train
55892,train
55893,train
55894,train
55897,val
55898,train
55904,train
55906,val
55910,train
55911,train
55916,val
55921,train
55925,train
55928,train
55930,train
55934,train
55936,train
55938,train
55941,val
55948,val
55950,val
55958,val
55972,train
55974,train
55980,val
55981,train
55983,train
55986,train
55989,train
56001,train
56006,train
56022,val
56045,train
56058,train
56061,train
56086,train
56140,train
56146,val
56163,train
56165,train
56168,val
56175,train
56183,train
56186,train
56213,train
56225,train
56235,train
56239,train
56240,train
56241,train
56243,train
56244,val
56245,train
56248,train
56254,train
56256,train
56258,train
56266,train
56267,train
56269,train
56273,train
56276,train
56286,train
56288,val
56302,val
56305,train
56307,train
56311,train
56315,train
56324,train
56325,train
56329,val
56334,train
56338,train
56339,train
56341,train
56345,train
56346,val
56347,train
56350,train
56356,train
56362,train
56365,train
56377,train
56389,train
56391,train
56406,train
56424,train
56441,train
56446,train
56459,train
56468,train
56475,train
56477,val
56481,train
56482,val
56483,train
56500,train
56501,val
56513,train
56517,train
56520,train
56527,train
56528,val
56537,train
56547,train
56548,train
56559,train
56560,train
56569,train
56573,train
56576,val
56578,train
56581,train
56592,train
56596,train
56610,train
56612,train
56636,train
56637,train
56639,train
56646,val
56648,train
56650,val
56652,train
56653,train
56658,train
56660,train
56662,val
56667,train
56668,train
56679,train
56683,train
56687,train
56689,val
56695,val
56696,train
56700,val
56703,train
56705,train
56707,val
56708,train
56709,train
56710,val
56715,train
56717,train
56726,train
56727,train
56730,train
56733,train
56734,train
56742,val
56743,val
56749,train
56757,train
56764,train
56768,train
56769,val
56772,train
56773,train
56774,train
56775,val
56779,val
56780,train
56783,train
56796,train
56807,train
56808,train
56814,train
56815,train
56816,val
56818,train
56820,train
56822,train
56824,val
56825,val
56826,val
56827,train
56831,val
56833,train
56836,train
56839,train
56841,train
56842,train
56852,train
56853,train
56856,train
56857,train
56859,train
56861,val
56865,val
56867,train
56872,train
56873,train
56876,train
56877,val
56878,train
56882,train
56885,train
56886,train
56889,train
56890,train
56891,train
56894,train
56895,train
56896,val
56900,train
56903,train
56907,train
56917,train
56918,train
56926,train
56929,train
56932,train
56937,train
56944,train
56947,train
56949,val
56950,train
56953,train
56955,val
56957,train
56959,train
56962,train
56963,train
56968,train
56970,train
56971,train
56972,val
56973,train
56978,train
56979,train
56980,train
56981,val
56982,train
56986,train
56987,train
56991,train
56992,train
56993,val
56995,train
56996,train
56997,val
56999,train
57001,train
57002,train
57003,val
57004,train
57005,train
57006,train
57007,train
57009,train
57010,val
57011,train
57012,train
57013,val
57014,train
57015,train
57017,val
57018,train
57019,train
57020,train
57021,train
57022,train
57024,train
57027,train
57028,train
57031,train
57032,train
57033,train
57034,train
57035,train
57037,train
57041,val
57042,train
57043,train
57046,train
57053,val
57071,train
57075,val
57079,train
57080,train
57081,train
57088,val
57089,val
57093,train
57095,train
57097,train
57098,train
57100,val
57105,train
57109,train
57110,train
57114,train
57116,val
57119,val
57126,val
57127,train
57145,train
57146,train
57154,train
57157,train
57162,train
57163,train
57170,train
57171,train
57173,train
57174,train
57176,train
57177,train
57178,val
57179,train
57180,train
57181,val
57182,train
57183,train
57184,train
57186,train
57187,train
57188,train
57190,train
57191,train
57193,train
57194,train
57202,train
57225,val
57226,train
57227,train
57228,train
57235,train
57239,train
57243,train
57249,train
57253,val
57254,train
57255,train
57256,train
57270,val
57278,train
57279,train
57282,train
57285,train
57286,val
57288,train
57292,train
57298,train
57316,train
57320,val
57321,train
57323,train
57326,train
57327,train
57328,train
57331,train
57333,train
57338,train
57341,train
57344,train
57345,train
57349,train
57350,val
57352,train
57354,train
57362,val
57364,train
57365,train
57370,train
57371,train
57372,train
57376,train
57386,train
57390,train
57391,train
57392,train
57393,train
57399,train
57400,train
57401,train
57402,val
57416,train
57417,train
57419,train
57423,train
57424,train
57433,train
57434,train
57443,train
57446,train
57452,train
57454,train
57469,val
57479,train
57481,train
57485,val
57495,train
57518,val
57524,val
57528,train
57534,train
57561,train
57571,train
57582,train
57583,train
57585,train
57590,val
57593,train
57611,val
57623,val
57638,train
57642,train
57649,val
57658,train
57695,train
57700,train
57712,train
57714,train
57726,train
57731,train
57732,train
57736,train
57746,train
57747,train
57749,val
57758,train
57760,train
57769,train
57771,train
57774,train
57783,train
57787,train
57802,train
57808,train
57811,train
57813,train
57817,train
57854,train
57861,train
57864,train
57865,train
57875,train
57893,val
57907,train
57920,train
57941,train
57948,train
57988,val
58005,train
58010,train
58011,train
58035,train
58039,val
58040,train
58041,val
58044,train
58047,train
58048,train
58054,train
58055,train
58056,train
58057,val
58058,train
58060,train
58061,train
58062,train
58063,train
58064,train
58065,train
58066,train
58067,val
58068,val
58069,val
58070,train
58071,train
58072,train
58073,train
58074,train
58077,train
58078,val
58079,train
58080,train
58081,train
58082,val
58083,train
58089,train
58092,val
58093,train
58094,train
58097,val
58100,train
58110,train
58111,train
58113,train
58121,train
58129,train
58132,train
58134,train
58142,train
58150,train
58152,train
58158,train
58169,val
58171,train
58174,train
58176,train
58179,train
58180,train
58183,val
58185,train
58186,train
58191,train
58192,train
58209,train
58216,train
58224,train
58228,train
58236,train
58240,train
58241,train
58247,train
58248,train
58250,train
58251,train
58254,train
58255,val
58257,train
58261,val
58267,val
58272,train
58274,train
58275,train
58276,train
58281,train
58282,train
58288,train
58326,train
58367,train
58374,train
58375,train
58376,val
58380,train
58384,val
58385,val
58388,train
58392,train
58393,train
58394,train
58396,train
58397,train
58398,val
58399,train
58400,val
58401,train
58402,train
58403,train
58404,train
58406,train
58407,train
58408,train
58409,train
58410,train
58411,val
58412,train
58414,train
58415,train
58417,val
58420,train
58421,train
58422,train
58423,val
58424,train
58426,train
58429,train
58431,train
58432,train
58433,val
58434,train
58436,train
58437,train
58440,train
58442,train
58443,train
58444,train
58446,train
58447,train
58448,train
58453,val
58455,train
58456,val
58457,train
58460,train
58461,train
58466,train
58467,train
58468,train
58469,train
58470,train
58471,train
58472,train
58473,train
58474,val
58475,train
58477,train
58478,train
58479,train
58482,train
58483,train
58484,train
58485,val
58486,train
58487,train
58488,train
58489,train
58490,train
58492,val
58493,train
58494,train
58495,train
58496,train
58497,train
58498,train
58499,train
58500,train
58501,train
58502,val
58503,val
58504,train
58505,train
58506,train
58507,train
58508,train
58509,train
58510,train
58511,val
58512,train
58513,train
58514,train
58515,train
58516,train
58518,train
58519,train
58521,train
58523,val
58525,val
58526,train
58528,train
58530,train
58531,train
58532,train
58533,train
58534,train
58535,train
58536,train
58538,train
58539,train
58542,val
58543,train
58544,val
58545,train
58546,train
58547,train
58549,val
58550,train
58552,train
58553,train
58554,train
58555,val
58556,train
58557,val
58558,train
58559,val
58561,train
58562,train
58563,train
58565,train
58566,train
58567,train
58568,train
58572,val
58573,train
58574,train
58575,train
58576,train
58577,train
58578,train
58582,train
58583,train
58584,train
58585,train
58586,val
58587,train
58588,train
58589,train
58590,train
58592,train
58594,train
