,sale_price,price_class
52672,1717833,1
52673,5804750,1
52678,2215000,1
52679,2958000,1
52681,1599500,1
52682,1665000,1
52684,2280000,1
52685,7875500,1
52686,2325250,1
52687,2198656,1
52688,2419800,1
52689,2334084,1
52690,6385000,1
52691,115591,0
52697,1600000,1
52698,2600000,1
52699,2600000,1
52703,1850000,1
52705,2125000,1
52706,8800000,1
52708,5200000,1
52724,2500000,1
52725,2475000,1
52727,2427500,1
52728,2427500,1
52730,2450000,1
52733,5500000,1
52734,5250000,1
52743,3050000,1
52744,1750000,1
52745,1905000,1
52746,3580000,1
52747,1726000,1
52748,4400000,1
52750,1935000,1
52751,2034390,1
52752,4300000,1
52753,2785000,1
52754,1577000,1
52755,1945000,1
52756,5358938,1
52757,1995000,1
52758,4820000,1
52759,1800000,1
52760,1809050,1
52761,1780000,1
52762,1850000,1
52763,1865000,1
52764,1905000,1
52765,1664000,1
52766,6475000,1
52767,3315000,1
52768,6135000,1
52769,3235000,1
52771,6485000,1
52772,1800000,1
52773,6300000,1
52774,3290000,1
52775,1860000,1
52776,3315000,1
52777,1825000,1
52778,6813506,1
52779,3750000,1
52780,2195000,1
52781,2325000,1
52782,8900000,1
52783,2360000,1
52785,8500000,1
52786,8500000,1
52790,1595000,1
52794,1598000,1
52796,4600000,1
52799,8600000,1
52802,3650000,1
52803,4050000,1
52804,3750000,1
52807,2920000,1
52809,1954431,1
52810,2140325,1
52812,1771719,1
52813,330610,0
52815,4750000,1
52818,1834850,1
52820,3230000,1
52822,1885763,1
52826,2160000,1
52827,2365000,1
52828,2800000,1
52829,7495000,1
52830,4125000,1
52831,7495000,1
52833,7495000,1
52835,2500000,1
52837,2500000,1
52840,1900000,1
52842,4460000,1
52856,2595000,1
52857,350000,0
52862,2200000,1
52863,2100000,1
52869,2250000,1
52871,1850000,1
52873,2395000,1
52877,2700000,1
52880,2700000,1
52881,2910000,1
52883,1600000,1
52885,1600000,1
52889,1850000,1
52891,3295000,1
52893,2150000,1
52894,1885000,1
52897,2800000,1
52898,1849000,1
52899,1600000,1
52900,1920000,1
52901,1870000,1
52904,1875000,1
52905,2250000,1
52906,2050000,1
52910,2980000,1
52914,3100000,1
52916,5275000,1
52917,5275000,1
52919,5100000,1
52920,5100000,1
52923,2400000,1
52925,2650000,1
52928,6000000,1
52929,6000000,1
52933,2350000,1
52935,1600000,1
52938,2100000,1
52941,2080000,1
52942,4500000,1
52944,2200000,1
52946,2100000,1
52947,1995000,1
52948,1700000,1
52949,3200000,1
52950,2200000,1
52951,4181750,1
52952,1945000,1
52954,2000000,1
52955,2000000,1
52964,1835000,1
52972,1675000,1
52973,5635000,1
52974,5635000,1
52977,1675000,1
52990,4175000,1
52991,1600000,1
52992,4250000,1
52993,4250000,1
53001,425000,0
53005,6850000,1
53006,2568500,1
53007,1747500,1
53008,2225000,1
53021,2500000,1
53026,1880000,1
53027,2235000,1
53028,2175000,1
53029,5500000,1
53030,2600000,1
53031,2350000,1
53034,2380000,1
53035,2425000,1
53036,2100000,1
53041,1990000,1
53044,1950000,1
53045,3850000,1
53050,1800000,1
53055,2700000,1
53056,2600000,1
53057,5500000,1
53060,3400000,1
53062,1650000,1
53063,1850000,1
53064,1860000,1
53065,1800000,1
53069,1590000,1
53073,5200000,1
53074,2750000,1
53075,2625500,1
53076,8001000,1
53077,7954528,1
53078,5500000,1
53079,3900500,1
53080,4970500,1
53081,1750101,1
53082,3778750,1
53084,3915712,1
53085,4650500,1
53086,8500500,1
53087,3925000,1
53088,5070000,1
53090,7300500,1
53091,7200000,1
53092,7310875,1
53093,5700000,1
53094,5200500,1
53095,5725000,1
53096,5250500,1
53097,4250500,1
53098,5100500,1
53099,4250500,1
53100,4625000,1
53101,5325000,1
53102,5999999,1
53103,4575000,1
53104,5450000,1
53105,3194182,1
53106,6130000,1
53107,4780000,1
53108,8700500,1
53109,8801000,1
53110,7559000,1
53111,6500000,1
53112,6941400,1
53129,3500000,1
53136,2540000,1
53137,2560000,1
53138,2695000,1
53139,2685000,1
53140,2700000,1
53141,2825000,1
53142,2950000,1
53143,2825000,1
53144,2947000,1
53145,2500000,1
53146,2400000,1
53147,2480000,1
53148,1925000,1
53152,2178000,1
53155,2800000,1
53159,2450000,1
53160,2600000,1
53161,2600000,1
53164,1950000,1
53165,3800000,1
53168,2475000,1
53171,4050000,1
53172,4050000,1
53176,459000,0
53177,400000,0
53184,2950000,1
53189,4925000,1
53192,2125000,1
53195,3600000,1
53197,1605000,1
53198,2200000,1
53199,3050000,1
53205,3050000,1
53206,2695000,1
53208,2100000,1
53209,2675000,1
53210,5325000,1
53211,3295000,1
53212,2825000,1
53213,2160000,1
53218,6250000,1
53219,1700000,1
53221,5600000,1
53222,3434702,1
53223,6630000,1
53224,6450000,1
53226,1831259,1
53227,2013204,1
53228,6995000,1
53230,5595000,1
53231,3500000,1
53232,7145000,1
53233,5750000,1
53234,3667661,1
53235,7270000,1
53236,8268547,1
53237,5800000,1
53238,7595000,1
53239,8136993,1
53241,5925000,1
53242,8395000,1
53244,6000000,1
53246,7995000,1
53247,7650000,1
53249,8175000,1
53250,7800000,1
53252,8300000,1
53253,7450000,1
53255,7426256,1
53256,8425000,1
53257,8675000,1
53258,8625338,1
53259,7150000,1
53261,6650000,1
53262,8850000,1
53264,4669931,1
53267,6500000,1
53268,3800000,1
53270,1800000,1
53271,4593375,1
53272,5900000,1
53275,2999500,1
53276,3000000,1
53278,4200000,1
53282,2075000,1
53283,3500000,1
53286,1575000,1
53287,2248888,1
53289,228000,0
53291,2300000,1
53293,2070000,1
53300,4350000,1
53301,2600000,1
53303,1750000,1
53307,2800000,1
53311,2330000,1
53312,2075000,1
53316,2150000,1
53317,3100000,1
53334,2999999,1
53337,2574000,1
53338,3700000,1
53341,2425000,1
53344,4165000,1
53345,7250000,1
53347,2750000,1
53349,7615000,1
53350,2200000,1
53354,1800000,1
53358,1600000,1
53373,1750000,1
53377,2400000,1
53379,2650000,1
53386,1975000,1
53389,1816000,1
53390,4000000,1
53392,4475000,1
53395,3580000,1
53396,2525000,1
53397,1925000,1
53399,6380000,1
53404,2565000,1
53408,3950000,1
53409,4600000,1
53411,6736628,1
53412,6993222,1
53413,7817273,1
53414,6900000,1
53415,7543616,1
53416,1650000,1
53417,1600000,1
53418,4500000,1
53419,4425000,1
53420,1900000,1
53421,3600000,1
53422,2340000,1
53425,1850000,1
53426,1950000,1
53427,4725000,1
53428,2275000,1
53429,4473948,1
53430,6197994,1
53431,6318395,1
53432,2136000,1
53433,3637000,1
53434,2300000,1
53435,2030000,1
53436,3287465,1
53437,2257000,1
53438,2520169,1
53439,3821000,1
53440,3983500,1
53441,3716500,1
53442,3920000,1
53443,3855374,1
53445,3599000,1
53446,5487800,1
53447,4052000,1
53448,3898500,1
53449,7157534,1
53450,4118727,1
53451,3870000,1
53452,3743602,1
53453,6929112,1
53454,3830365,1
53455,4500000,1
53456,7680123,1
53457,6062000,1
53458,2923925,1
53459,6900000,1
53460,4531000,1
53461,4695300,1
53462,6276758,1
53463,6410310,1
53465,4982000,1
53466,6036500,1
53467,5205000,1
53469,5222924,1
53479,1770000,1
53480,2580000,1
53481,3100000,1
53482,2525000,1
53485,3200000,1
53486,1578288,1
53487,6865000,1
53488,3100000,1
53489,3100000,1
53494,2475000,1
53512,1800000,1
53514,325000,0
53516,409000,0
53519,2697500,1
53527,410000,0
53532,3150000,1
53533,2045000,1
53541,1700000,1
53542,1825000,1
53543,2620000,1
53544,1900000,1
53546,2400000,1
53548,1700000,1
53554,1795000,1
53564,440000,0
53574,2500000,1
53578,2500000,1
53581,440000,0
53588,1895000,1
53591,425000,0
53601,1620000,1
53604,435000,0
53605,2640000,1
53606,463200,0
53609,460000,0
53610,1725000,1
53613,1632500,1
53625,435000,0
53633,179000,0
53635,1695000,1
53644,1775000,1
53650,1600000,1
53651,115000,0
53652,120000,0
53653,125000,0
53661,130000,0
53666,2070000,1
53667,450000,0
53668,465000,0
53669,430000,0
53679,1600000,1
53686,455000,0
53692,1750000,1
53716,37316,0
53723,455000,0
53738,1695000,1
53739,80000,0
53740,64250,0
53744,450000,0
53746,1625000,1
53747,465000,0
53753,2290000,1
53754,465000,0
53766,2300000,1
53768,450000,0
53773,455000,0
53775,420000,0
53778,2550000,1
53782,1600000,1
53785,1650000,1
53791,1600000,1
53802,5800018,1
53803,6700000,1
53813,2800000,1
53814,2675000,1
53815,3025000,1
53817,2600000,1
53818,2772000,1
53820,1695000,1
53821,1900000,1
53833,305000,0
53834,245000,0
53835,217000,0
53836,216996,0
53838,158184,0
53839,164630,0
53840,179000,0
53844,199000,0
53845,175000,0
53846,212500,0
53847,300000,0
53850,130000,0
53851,185000,0
53852,280000,0
53854,204700,0
53855,130000,0
53856,320000,0
53858,8950000,1
53859,3475000,1
53860,3475000,1
53863,135000,0
53866,3800000,1
53867,2800000,1
53868,3050000,1
53869,3050000,1
53881,3100000,1
53882,2330000,1
53884,2075000,1
53892,2574000,1
53893,2574000,1
53901,40000,0
53902,40000,0
53903,40000,0
53904,40000,0
53905,40000,0
53906,40000,0
53907,40000,0
53908,40000,0
53909,1800000,1
53910,1800000,1
53914,3200000,1
53919,5167500,1
53920,6300000,1
53923,6950000,1
53924,4353375,1
53925,5500000,1
53927,7500000,1
53928,5750000,1
53931,5950000,1
53932,4400000,1
53933,3098250,1
53934,4291506,1
53936,4250000,1
53937,4495000,1
53941,4500000,1
53942,7825000,1
53948,4500000,1
53950,4425000,1
53951,375000,0
53952,370000,0
53963,5300000,1
53964,4650000,1
53965,3855000,1
53966,2295000,1
53967,6750000,1
53969,4350000,1
53972,4350000,1
53976,5600000,1
53977,2500000,1
53980,4875000,1
53982,4300000,1
53986,3535000,1
54004,1655000,1
54009,1750000,1
54013,375000,0
54015,2170000,1
54016,1650000,1
54017,57750,0
54030,270000,0
54035,2700000,1
54037,405000,0
54039,332000,0
54043,2450000,1
54046,430000,0
54049,2550000,1
54058,425000,0
54066,2850000,1
54070,3700000,1
54071,3700000,1
54073,6937500,1
54074,6937500,1
54075,2495000,1
54076,4250000,1
54077,192660,0
54080,7700000,1
54082,2200000,1
54085,6000000,1
54086,3500000,1
54087,4995000,1
54090,340000,0
54091,1895000,1
54092,349000,0
54093,390000,0
54094,4825000,1
54095,2450000,1
54096,400000,0
54097,4950000,1
54104,1590000,1
54105,420000,0
54107,3850000,1
54109,2490000,1
54110,1700000,1
54119,1725000,1
54122,2900000,1
54123,1700000,1
54124,1750000,1
54125,2410000,1
54126,357000,0
54127,2700000,1
54128,2350000,1
54129,1895000,1
54130,2646000,1
54131,3700000,1
54132,4680000,1
54134,4400000,1
54135,7300000,1
54143,4000000,1
54144,4999999,1
54145,8400000,1
54147,3800000,1
54148,2700000,1
54150,2250000,1
54152,2800000,1
54157,1600000,1
54162,1640000,1
54166,2375000,1
54167,1795000,1
54175,1750000,1
54179,3450000,1
54183,1800000,1
54187,215000,0
54188,1799000,1
54189,1950000,1
54190,4725000,1
54192,2700000,1
54193,2875000,1
54194,3025268,1
54197,2657500,1
54203,2425000,1
54210,2275000,1
54212,2385000,1
54214,2138325,1
54216,243275,0
54221,3250000,1
54223,425000,0
54227,280000,0
54228,375000,0
54229,395000,0
54230,400000,0
54231,375000,0
54232,430000,0
54233,430000,0
54234,420000,0
54235,435000,0
54238,399000,0
54249,380000,0
54250,1630000,1
54253,330000,0
54257,420000,0
54258,354000,0
54262,3550000,1
54264,2650000,1
54265,2350000,1
54266,2475000,1
54268,1680000,1
54270,2600000,1
54271,1625000,1
54274,1850000,1
54277,1770000,1
54279,1625000,1
54284,1910000,1
54288,1700000,1
54295,462500,0
54306,3350000,1
54309,4250000,1
54310,1850000,1
54314,3450000,1
54315,3650000,1
54316,3250000,1
54318,3100000,1
54320,1850000,1
54321,2850000,1
54326,3775000,1
54327,1900000,1
54329,1995000,1
54330,1625000,1
54332,1700000,1
54337,2560000,1
54342,2650000,1
54343,3500000,1
54344,440000,0
54345,1696750,1
54346,347000,0
54352,1750000,1
54353,1709000,1
54356,1980000,1
54357,3726001,1
54360,1575000,1
54363,1950000,1
54366,4500000,1
54367,2360000,1
54368,3600000,1
54370,1600000,1
54372,2135000,1
54374,2325000,1
54375,1730000,1
54378,5360000,1
54379,3900000,1
54380,4800000,1
54381,3600000,1
54384,1799000,1
54389,1900000,1
54392,50000,0
54394,1895000,1
54397,1805000,1
54399,3000000,1
54400,1937175,1
54402,1600000,1
54406,1575000,1
54407,1635000,1
54418,2450000,1
54419,2095000,1
54420,2600000,1
54423,420000,0
54430,1999500,1
54434,1800000,1
54436,4000000,1
54437,4105000,1
54438,2875000,1
54439,4100000,1
54440,3750000,1
54452,2380000,1
54455,2550000,1
54462,2100000,1
54463,2800000,1
54465,1591000,1
54466,2900000,1
54467,2900000,1
54470,436000,0
54473,395000,0
54474,3525000,1
54476,4420000,1
54479,5950000,1
54480,1700000,1
54481,2150000,1
54482,3999000,1
54483,2800000,1
54491,355000,0
54492,390000,0
54494,1900000,1
54495,3995000,1
54497,2695000,1
54498,2625000,1
54506,4600000,1
54507,2670000,1
54514,2900000,1
54515,2860000,1
54516,1850000,1
54520,3285000,1
54523,1850000,1
54524,1695000,1
54526,2440000,1
54529,2250000,1
54531,100000,0
54532,400000,0
54534,1757500,1
54535,100000,0
54536,100000,0
54543,3800000,1
54544,2600000,1
54552,385000,0
54553,395000,0
54561,2301750,1
54562,5413000,1
54564,4400000,1
54565,5900000,1
54571,2950000,1
54572,1955000,1
54573,2100000,1
54574,2200000,1
54577,1725000,1
54579,3275000,1
54580,2750000,1
54581,4650000,1
54584,7500000,1
54585,2495000,1
54586,1800000,1
54589,2375000,1
54590,1999999,1
54591,1635000,1
54592,2195000,1
54593,2325000,1
54594,2150000,1
54599,2662500,1
54602,1615000,1
54603,3200000,1
54610,405000,0
54623,2800000,1
54634,3400000,1
54636,1695000,1
54637,1750000,1
54641,6250000,1
54642,2240000,1
54644,2138325,1
54649,2480000,1
54651,6980000,1
54660,1950000,1
54661,3750000,1
54662,2650000,1
54663,4952000,1
54664,4952000,1
54665,4952000,1
54666,2050000,1
54668,4250000,1
54669,2875000,1
54670,3675000,1
54671,4300000,1
54673,2425000,1
54674,3025000,1
54676,2396638,1
54677,1650000,1
54678,3100000,1
54679,6900000,1
54680,6750000,1
54685,2100000,1
54688,1750000,1
54692,2500000,1
54694,2550000,1
54699,3100000,1
54703,3450000,1
54704,1625000,1
54705,2650000,1
54706,2650000,1
54707,2650000,1
54708,2650000,1
54709,2950000,1
54710,3510000,1
54718,2250000,1
54719,2150000,1
54721,1650000,1
54725,1675000,1
54727,1700000,1
54735,1950000,1
54738,2000000,1
54742,2299995,1
54744,3425000,1
54745,3425000,1
54746,2800000,1
54747,1735000,1
54748,3425000,1
54749,3425000,1
54757,2350000,1
54758,3105078,1
54759,3800000,1
54760,7750000,1
54763,2650000,1
54767,2325000,1
54769,4800000,1
54770,6178220,1
54771,3266400,1
54772,2100000,1
54773,4435000,1
54774,2621994,1
54775,3550000,1
54776,4275000,1
54777,2562000,1
54778,5750000,1
54779,8500000,1
54781,2339898,1
54782,3227684,1
54783,6760138,1
54785,1696405,1
54787,6350000,1
54788,5700000,1
54789,6200000,1
54791,8200000,1
54792,7885000,1
54793,6472000,1
54794,2955526,1
54798,8800000,1
54799,1950000,1
54800,1950000,1
54802,1650000,1
54804,3850000,1
54805,2400000,1
54808,2875000,1
54809,1640000,1
54810,1580000,1
54811,1635000,1
54839,1950000,1
54846,2495000,1
54855,1625000,1
54858,1800000,1
54861,2230000,1
54862,2000000,1
54864,450000,0
54865,2600000,1
54866,2650000,1
54867,2699947,1
54868,2975000,1
54869,3175000,1
54870,4575000,1
54871,2750000,1
54872,3995000,1
54873,4077896,1
54874,3995000,1
54875,4312669,1
54876,4999000,1
54877,2500000,1
54878,2245303,1
54879,2525000,1
54880,2291063,1
54881,2550000,1
54882,2623725,1
54883,2698363,1
54884,1578288,1
54885,2712319,1
54886,5888000,1
54887,1603744,1
54888,4500000,1
54889,4848563,1
54890,5129269,1
54891,4900319,1
54892,8775738,1
54907,2998000,1
54909,1800000,1
54910,1800000,1
54915,7367500,1
54917,3675000,1
54918,3625000,1
54919,1862500,1
54920,4350000,1
54921,1625000,1
54926,3000000,1
54927,2091250,1
54928,2091250,1
54930,1900000,1
54934,2150000,1
54940,1575000,1
54943,1925000,1
54961,1951000,1
54962,3075000,1
54964,3200000,1
54967,7525000,1
54968,2775000,1
54975,4010000,1
54976,2387000,1
54977,2387000,1
54979,1975000,1
54983,1850000,1
54985,2210000,1
54986,1999000,1
54988,1795000,1
54991,3355200,1
55000,450000,0
55002,4000000,1
55010,3295000,1
55011,6972054,1
55012,42500,0
55013,42500,0
55014,42500,0
55015,42500,0
55016,42500,0
55017,42500,0
55018,42500,0
55019,346883,0
55020,42500,0
55021,346883,0
55022,346883,0
55023,42500,0
55024,42500,0
55025,42500,0
55026,42500,0
55027,42500,0
55028,42500,0
55029,42500,0
55030,42500,0
55031,42500,0
55032,42500,0
55033,5917230,1
55034,42500,0
55035,346883,0
55036,348271,0
55037,7500000,1
55038,7500000,1
55039,2850000,1
55041,5800000,1
55042,7000000,1
55043,6200000,1
55059,400000,0
55063,75000,0
55065,400000,0
55076,335000,0
55086,420000,0
55092,450000,0
55095,285000,0
55101,420000,0
55115,380000,0
55118,1657500,1
55121,2150000,1
55122,1999000,1
55123,2300000,1
55124,2010000,1
55128,408642,0
55140,1875000,1
55146,1635000,1
55147,3150000,1
55149,2750000,1
55151,2373000,1
55152,235000,0
55153,3050000,1
55157,2500000,1
55158,2100000,1
55160,415000,0
55164,1715513,1
55166,285000,0
55167,240318,0
55168,335000,0
55169,430000,0
55170,395000,0
55175,1600000,1
55177,1650000,1
55178,142500,0
55185,2495000,1
55186,460000,0
55187,1595000,1
55206,326000,0
55207,449000,0
55209,2150000,1
55212,2425000,1
55213,2390000,1
55215,1725000,1
55220,3200000,1
55233,1990000,1
55243,1750000,1
55246,1630000,1
55250,50000,0
55260,2450000,1
55261,2275000,1
55262,1895000,1
55265,2096250,1
55266,2300000,1
55267,2400000,1
55268,1900000,1
55276,345000,0
55277,365000,0
55278,355000,0
55279,370000,0
55280,357500,0
55281,355000,0
55282,400000,0
55283,390000,0
55284,342000,0
55289,2625000,1
55290,2450000,1
55294,1575000,1
55295,327449,0
55304,1750000,1
55310,3040000,1
55312,2830000,1
55313,2900000,1
55314,2900000,1
55318,1595000,1
55320,280000,0
55323,2200000,1
55326,1575000,1
55327,1999999,1
55331,460000,0
55342,2050000,1
55353,2650000,1
55354,1700000,1
55357,334000,0
55363,3182500,1
55368,1712500,1
55379,2170000,1
55381,2240000,1
55382,1775000,1
55383,2900000,1
55384,2900000,1
55389,2562500,1
55390,1795000,1
55393,1995000,1
55395,3470000,1
55396,1880000,1
55397,5250000,1
55398,5250000,1
55399,4100000,1
55400,3500000,1
55401,3700000,1
55402,5715000,1
55404,2445000,1
55405,2270000,1
55406,4297500,1
55407,3350000,1
55410,2525000,1
55411,2695000,1
55413,205148,0
55426,2958000,1
55428,2975000,1
55429,4440000,1
55430,1575000,1
55434,2250000,1
55435,2550000,1
55441,1600000,1
55442,1999900,1
55443,3125000,1
55444,1750000,1
55445,2730000,1
55446,2950000,1
55447,2060000,1
55448,2075000,1
55450,2000000,1
55451,1630000,1
55454,1875000,1
55455,1900000,1
55456,2450000,1
55459,2280000,1
55461,3095000,1
55462,350000,0
55463,357000,0
55467,330000,0
55469,355000,0
55470,385466,0
55471,375000,0
55472,312000,0
55474,408414,0
55475,332000,0
55476,365000,0
55477,325000,0
55478,390000,0
55479,1585000,1
55480,1585000,1
55481,1717500,1
55491,2040000,1
55492,1960000,1
55503,4440000,1
55512,1750000,1
55534,249000,0
55540,40250,0
55541,40250,0
55542,42500,0
55543,42500,0
55544,35000,0
55545,40250,0
55546,40250,0
55547,40250,0
55548,40250,0
55549,40250,0
55550,40250,0
55552,40250,0
55553,40250,0
55554,1813000,1
55568,8600000,1
55569,6900000,1
55572,5473575,1
55574,7775000,1
55575,92358,0
55576,92358,0
55577,315000,0
55580,346500,0
55581,445000,0
55582,225000,0
55584,400000,0
55585,185000,0
55587,125000,0
55588,115000,0
55591,325000,0
55593,210000,0
55594,350000,0
55595,335000,0
55597,399000,0
55598,465000,0
55600,449000,0
55605,175000,0
55606,370000,0
55607,285000,0
55610,412500,0
55611,400000,0
55612,110000,0
55614,410000,0
55619,2275000,1
55621,1600000,1
55644,205000,0
55651,425000,0
55653,325000,0
55673,425000,0
55674,430000,0
55676,438000,0
55685,1850000,1
55686,8700000,1
55696,5855296,1
55697,5408075,1
55698,4568045,1
55699,70000,0
55701,2476697,1
55702,2900000,1
55704,8595386,1
55708,8462364,1
55709,8900000,1
55710,76000,0
55715,450000,0
55716,310000,0
55717,222500,0
55718,323000,0
55719,247500,0
55720,257000,0
55722,334500,0
55723,442500,0
55724,315000,0
55726,445000,0
55728,385000,0
55731,439500,0
55733,420810,0
55739,280000,0
55740,295000,0
55741,331320,0
55743,455000,0
55745,370000,0
55748,365000,0
55759,1670000,1
55760,1670000,1
55761,1890000,1
55762,1890000,1
55763,356250,0
55769,375000,0
55772,340000,0
55778,1699000,1
55788,330000,0
55803,445000,0
55807,290000,0
55812,385000,0
55822,460000,0
55824,1575000,1
55832,365000,0
55833,359000,0
55838,410000,0
55841,350000,0
55842,399000,0
55844,350000,0
55847,350000,0
55848,340000,0
55850,310000,0
55856,340000,0
55857,395000,0
55866,255000,0
55867,370000,0
55869,282500,0
55874,364568,0
55875,425000,0
55877,361500,0
55879,250000,0
55880,435000,0
55881,315000,0
55885,425000,0
55886,405000,0
55887,353472,0
55888,399000,0
55889,342500,0
55891,371000,0
55892,465000,0
55893,255000,0
55894,448820,0
55897,330000,0
55898,412000,0
55906,340000,0
55910,425000,0
55921,410000,0
55928,2505309,1
55934,1900000,1
55936,3000000,1
55938,6000000,1
55941,6000000,1
55948,335000,0
55950,195000,0
55972,330000,0
